id,product_name,console,condition,status,saved_selected_market_value,saved_price_loose,saved_price_cib,pc_loose,pc_cib,pc_new,pc_graded,pc_selected_market_value,delta_selected,pc_product_id,pc_product_name,pc_platform,match_strategy,flag
f2e4f83e-6c34-49de-b379-f419ba7c2eeb,Super Robot Wars Z,PlayStation 2,CIB,available,11.26,4.87,11.26,4.87,0,0,0,0,-11.26,63540,Super Robot Wars Z,JP Playstation 2,upc,ok
9b426471-2619-4dd0-8760-30ac05d1f028,Super Robot Wars Z,PlayStation 2,CIB,available,11.26,4.86,11.26,4.87,0,0,0,0,-11.26,63540,Super Robot Wars Z,JP Playstation 2,upc,ok
203eff95-1de1-42c2-ba78-272be06e42b1,Test Drive,Xbox,CIB,available,8.27,4.74,8.27,9.99,0,0,0,0,-8.27,10673,Test Drive Unlimited,Xbox 360,title_platform,ok
4ad3b494-178c-4e3f-8a0f-f2465d3ac5dd,Tetris,NES,CIB,available,25.75,11.67,25.75,11.33,0,0,0,0,-25.75,9964,Tetris,NES,stored_id,ok
86d48349-b15e-4842-b9dc-be01f9ae0c1e,Tetris,Game Boy,CIB,available,15.84,15.5,15.84,15.36,0,0,0,0,-15.84,3073,Tetris,GameBoy,stored_id,ok
b38832c0-85d3-40c7-a5f7-a3d777753b5f,Tetris 2,Game Boy,CIB,available,31.85,10.94,31.85,11.38,0,0,0,0,-31.85,9965,Tetris 2,GameBoy,stored_id,ok
2d1d0ab7-0d3b-4a3c-af23-737777f308ac,Tiger Woods 2003,PlayStation 2,CIB,available,3.29,3.29,0,3.29,0,0,0,0,-3.29,5918,Tiger Woods 2003,Playstation 2,title_only,ok
b6bd9c03-ef46-4067-8ebc-b7411786257e,Tiger Woods 2006,PlayStation 2,CIB,available,5.99,3.41,5.99,3.41,0,0,0,0,-5.99,5921,Tiger Woods 2006,Playstation 2,stored_id,ok
aa32058b-22c2-4c6f-87a0-efc52345c30c,Tony Hawks Pro Skater 4,GameCube,CIB,available,14.99,10.45,14.99,10.46,0,0,0,0,-14.99,3621,Tony Hawk 4,Gamecube,stored_id,ok
7f4fa871-4617-41a9-92fb-4060596d504d,Transformers: The Game,PSP,CIB,available,11.79,7.31,11.79,7.46,0,0,0,0,-11.79,10060,Transformers: The Game,PSP,stored_id,ok
d8975944-acc8-4261-9d32-ef88b5e28354,Triple Play 2002,PlayStation 2,CIB,available,2.98,2.98,0,2.75,0,0,0,0,-2.98,5952,Triple Play 2002,Playstation 2,stored_id,ok
2499b792-b9e5-4c7a-9b35-ee665dc4ccfb,True Crime Streets of LA [Platinum Hits],Xbox,CIB,available,10.54,7.34,10.54,7.34,0,0,0,0,-10.54,67996,True Crime Streets of LA [Platinum Hits],Xbox,upc,ok
19932709-4fb3-4692-aafb-bd6f4c72c4e4,Turning Point Fall of Liberty,Xbox 360,CIB,available,11.03,6.9,11.03,6.9,0,0,0,0,-11.03,11897,Turning Point Fall of Liberty,Xbox 360,upc,ok
577ad085-c92a-44d4-9a06-b6d86aebc76f,Ultimate Board Game Collection,PlayStation 2,CIB,available,5.2,3.55,5.2,3.55,0,0,0,0,-5.2,10785,Ultimate Board Game Collection,Playstation 2,stored_id,ok
99d6d0da-4599-47eb-8fd7-7785f392e2ac,Uncharted 3: Drake's Deception,PlayStation 3,CIB,available,5.33,5.33,0,5.05,0,0,0,0,-5.33,32205,Uncharted 3: Drake's Deception,Playstation 3,title_only,ok
dbd1e28f-c2af-4fd4-9886-adcedd25b834,Virtua Fighter 4,PlayStation 2,CIB,available,9.27,4.41,9.27,5.74,0,0,0,0,-9.27,5977,Virtua Fighter 4,Playstation 2,title_platform,ok
919d8bdf-73ef-4cf9-9325-77d1a6319bdb,White Knight Chronicles,PlayStation 3,CIB,available,8.28,7.6,8.28,7.55,0,0,0,0,-8.28,3206599,White Knight Chronicles,JP Playstation 3,stored_id,ok
aee0b7db-3b46-40b6-92f9-2048eb6489c5,Wii Fit (game Only),Wii,CIB,available,7.69,5.09,7.69,5.29,0,0,0,0,-7.69,32420,Wii Fit (game Only),Wii,title_only,ok
86c36779-026e-43c1-904d-4a2ecb646d46,Wii Fit (game Only),Wii,CIB,available,6.7,5.29,6.7,3.77,0,0,0,0,-6.7,19713,Wii Fit Plus,Wii,cleaned_title_platform,ok
3ab5bed9-1b50-449f-8fa0-3fc6ec2a085e,Wii Fit Plus,Wii,CIB,available,6.1,3.74,6.1,3.77,0,0,0,0,-6.1,19713,Wii Fit Plus,Wii,stored_id,ok
3b691714-c882-45cc-92ea-f0ecd7306a3d,World Soccer: Winning Eleven 9,PlayStation 2,CIB,available,5.54,5.01,5.54,5.97,0,0,0,0,-5.54,10196,World Soccer Winning Eleven 9,PSP,title_only,ok
460ce0ca-d6a4-4e15-a4bc-4335a73f2547,WWE Smackdown vs. Raw 2011,PlayStation 2,CIB,available,21.79,16.79,21.79,17.14,0,0,0,0,-21.79,30343,WWE Smackdown vs. Raw 2011,Playstation 2,title_platform,ok
316b16e2-2683-432a-adbd-c55b249a94ed,Your Shape: Fitness Evolved,Xbox 360,CIB,available,3,3,0,3,0,0,0,0,-3,31495,Your Shape: Fitness Evolved,Xbox 360,upc,ok
